
RLCUSDT,13,long,2.86,2.785,24.0,120.0
TRBUSDT,17,long,90.58,88.348,28.8,144.0
FRONTUSDT,23,long,1.17,1.142,34.56,172.8
ENAUSDT,41,short,0.82,0.843,41.47,207.36
WLDUSDC,47,long,5.91,5.767,-43.55,145.15
ENAUSDT,50,long,0.84,0.82,34.84,174.18
WLDUSDT,53,long,5.82,5.677,41.8,209.02
FRONTUSDT,71,short,1.15,1.176,50.16,250.82
WLDUSDC,84,long,5.94,5.795,60.2,300.98
RLCUSDT,98,short,2.91,2.983,-63.21,210.69
TRBUSDT,107,short,89.87,92.145,50.57,252.83
WLDUSDT,123,short,6.21,6.369,-53.09,176.98
PHBUSDT,125,long,2.17,2.115,-37.17,123.89
RLCUSDT,130,long,3.15,3.076,-26.02,86.72
